"Id
===
Id
===
int-cs","Ãû³Æ
===
Name
===
string-cs","¿ÉÕë¶ÔËÀÍöÄ¿±êÊ¹ÓÃ
===
UseOnDead
===
int-s","BuffId0
===
Buff0
===
int-cs","BuffId1
===
Buff1
===
int-cs","BuffId2
===
Buff2
===
int-cs","BuffId3
===
Buff3
===
int-cs","ÃüÖÐ¹«Ê½
===
HitExp
===
string-s","±©»÷¹«Ê½
===
CriticalAttackExp
===
string-s","·¢Éäµã
===
Launch
===
string-c","ÃüÖÐµã
===
HitPoint
===
string-c","·ÉÐÐÌØÐ§
===
FlyEffect
===
int-c","ÃüÖÐÌØÐ§
===
HitEffect
===
int-c","ÉÁ±ÜÃüÖÐ
===
MissDo
===
int-c","±»»÷¶¯×÷
===
ActionName
===
string-c","·ÉÐÐËÙ¶È
===
Speed
===
float-c"
84416,ÓãÑý-ÆÕ¹¥,0,844161,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,1003,1,be hit,2000
84426,ÓãÑý-ÆÕ¹¥,0,844261,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,2002,2003,0,be hit,2000
84466,ÓãÑý-skill01,0,844661,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3013,1,,2000
84516,ÓãÑý-skill02,0,845161,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3043,1,,2000
84566,ÓãÑý-skill03,0,845661,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,1013,1,be hit,2000
89116,À×öª(1¼¶),0,891161,-1,-1,-1,1,1,#weapon#,#center#,-1,4013,1,be hit,2000
89126,´©´Ì(1¼¶),0,891261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,be hit,2000
89216,À×»÷(1¼¶),0,892161,-1,-1,-1,1,1,#weapon#,#center#,-1,2013,1,be hit,2000
89226,Á÷ÐÇÊõ(1¼¶),0,892261,-1,-1,-1,1,1,#weapon#,#center#,-1,2053,0,be hit,2000
89316,Ê¥Á«(1¼¶),0,893161,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3023,1,,2000
89326,Ë®Ô´Ö®¶Ü(1¼¶),0,893261,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3553,1,,2000
92016,Å£Ä§Íõ ÆÕÍ¨,0,920161,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,1003,1,be hit,2000
92026,Å£Ä§Íõ ¼¼ÄÜ,0,920261,920261,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,1043,1,be hit,2000
92036,æÏ¶ð ÆÕÍ¨,0,920361,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3013,1,,2000
92046,æÏ¶ð ¼¼ÄÜ,0,920461,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,3053,1,,2000
92056,¶þÀÉÉñ ÆÕÍ¨,0,920561,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,2032,2033,0,be hit,2000
92066,¶þÀÉÉñ ¼¼ÄÜ,0,920661,-1,-1,-1,1,"if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,2512,2513,0,be hit,2000
93016,attack,0,930161,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,-1,1,,2000
93026,skill,0,930261,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,-1,1,,2000
93036,skill02,0,930361,-1,-1,-1,"([BulletRandom]/10)<(500+(([Caster.HitRating]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,if([Caster.ExAttr0]-[Target.ExAttr0]<-10,-10,[Caster.ExAttr0]-[Target.ExAttr0]))-8)/52*14)-[Target.DodgeRating]/((20+[Target.ExAttr0]-if([Target.ExAttr0]-[Caster.ExAttr0]>10,10,if([Target.ExAttr0]-[Caster.ExAttr0]<-10,-10,[Target.ExAttr0]-[Caster.ExAttr0]))-8)/52*14))*10))","if(([BulletRandom]/10)>(1000-([Caster.CriticalAttack]/((20+[Caster.ExAttr0]-if([Caster.ExAttr0]-[Target.ExAttr0]>10,10,[Caster.ExAttr0]-[Target.ExAttr0])-8)/52*14)-[Target.Resilience]/((20+[Caster.ExAttr0]-8)/52*14))*10), [Caster.CriticalDamage]/100, 1)",#weapon#,#center#,-1,-1,1,,2000
94016,ºìÂÌ½»Í¨µÆ,0,940161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94026,¾ÅÍ·¾ÅÎ²,0,940261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94036,Ò»Çå¶þ°×,0,940361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94046,ÐÖµÜÍ¬ÐÄ,0,940461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94056,ÉßÐ«ÃÀÈË,0,940561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94066,¸¸µ¡×Ó¹ý,0,940661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94076,·ÇÖøÃûÁúÍõ,0,940761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94086,Ç£ÂíÌôµ£,0,940861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94096,Ê§Áµ½ãÃÃ,0,940961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94106,ÑÛ¶àÊÖ¿ì,0,941061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94116,ÏÉ¼Ò¶Ô¾ö,0,941161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94126,ÁéÊÞ²¿ÏÂ,0,941261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94136,ÔµÄ¾ÇóÓã,0,941361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94146,ÔÙÐøÇ°Ôµ,0,941461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94156,ÌúÈý½Ç,0,941561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94166,ÃûÊ¦¸ßÍ½,0,941661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94176,½á°Ý½ðÀ¼,0,941761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94186,ÍÏ¼Ò´ø¿Ú,0,941861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94196,¿ÕÄÜ×éºÏ,0,941961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94206,¾»¿Õ×éºÏ,0,942061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94216,ºïÇ£Âí,0,942161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
94226,Å®ÉñÁ¬ÃÈ,0,942261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95016,,0,950161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95026,,0,950261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95036,,0,950361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95046,,0,950461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95056,,0,950561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95066,,0,950661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95076,,0,950761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95086,,0,950861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95096,,0,950961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95106,,0,951061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95116,,0,951161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95126,,0,951261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95136,,0,951361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95146,,0,951461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95156,,0,951561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95166,,0,951661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95176,,0,951761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95186,,0,951861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95196,,0,951961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95206,,0,952061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95216,,0,952161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95226,,0,952261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95236,,0,952361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95246,,0,952461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95256,,0,952561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95266,,0,952661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95276,,0,952761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95286,,0,952861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95296,,0,952961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95306,,0,953061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95316,,0,953161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95326,,0,953261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95336,,0,953361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95346,,0,953461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95356,,0,953561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95366,,0,953661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95376,,0,953761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95386,,0,953861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95396,,0,953961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
95406,,0,954061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96016,,0,960161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96026,,0,960261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96036,,0,960361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96046,,0,960461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96056,,0,960561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96066,,0,960661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96076,,0,960761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96086,,0,960861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96096,,0,960961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96106,,0,961061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96116,,0,961161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96126,,0,961261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96136,,0,961361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96146,,0,961461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96156,,0,961561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96166,,0,961661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96176,,0,961761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96186,,0,961861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96196,,0,961961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96206,,0,962061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96216,,0,962161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96226,,0,962261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96236,,0,962361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96246,,0,962461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96256,,0,962561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96266,,0,962661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96276,,0,962761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96286,,0,962861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96296,,0,962961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96306,,0,963061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96316,,0,963161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96326,,0,963261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96336,,0,963361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96346,,0,963461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96356,,0,963561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96366,,0,963661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96376,,0,963761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96386,,0,963861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96396,,0,963961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96406,,0,964061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96516,,0,965161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96526,,0,965261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96536,,0,965361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96546,,0,965461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96556,,0,965561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96566,,0,965661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96576,,0,965761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96586,,0,965861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96596,,0,965961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96606,,0,966061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96616,,0,966161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96626,,0,966261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96636,,0,966361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96646,,0,966461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96656,,0,966561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96666,,0,966661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96676,,0,966761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96686,,0,966861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96696,,0,966961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96706,,0,967061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96716,,0,967161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96726,,0,967261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96736,,0,967361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96746,,0,967461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96756,,0,967561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96766,,0,967661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96776,,0,967761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96786,,0,967861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96796,,0,967961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96806,,0,968061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96816,,0,968161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96826,,0,968261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96836,,0,968361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96846,,0,968461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96856,,0,968561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96866,,0,968661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96876,,0,968761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96886,,0,968861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96896,,0,968961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
96906,,0,969061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97016,,0,970161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97026,,0,970261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97036,,0,970361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97046,,0,970461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97056,,0,970561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97066,,0,970661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97076,,0,970761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97086,,0,970861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97096,,0,970961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97106,,0,971061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97116,,0,971161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97126,,0,971261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97136,,0,971361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97146,,0,971461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97156,,0,971561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97166,,0,971661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97176,,0,971761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97186,,0,971861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97196,,0,971961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97206,,0,972061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97216,,0,972161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97226,,0,972261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97236,,0,972361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97246,,0,972461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97256,,0,972561,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97266,,0,972661,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97276,,0,972761,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97286,,0,972861,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97296,,0,972961,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97306,,0,973061,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97316,,0,973161,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97326,,0,973261,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97336,,0,973361,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
97346,,0,973461,-1,-1,-1,1,1,#weapon#,#center#,-1,-1,1,,2000
