"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s"
1662,莺夜潇雨,28,4,4223,4623,4823,3001,3011,3071,-1
1663,天堂的树,28,4,4023,4623,4823,3001,3011,3071,-1
1664,丫頭会怀孕,28,4,4123,4623,4823,3001,3011,3071,-1
1665,独特流年,28,4,4223,4623,4823,3001,3011,3071,-1
1666,Shinp,28,4,4323,4723,4923,3501,3551,3591,-1
1667,玉溪丶,28,4,4423,4723,4923,3501,3541,3561,-1
1668,星辰歌焰,28,4,4523,4723,4923,3501,3511,3571,-1
1669,温佑远,28,4,4323,4723,4923,3501,3531,3591,-1
1670,浪天涯,28,4,4423,4723,4923,3501,3551,3561,-1
1671,睡mei人,28,5,4223,5023,5223,3001,3011,3071,-1
1672,寞佑苍,28,5,4023,5023,5223,3001,3011,3071,-1
1673,东方′求败,28,5,4123,5023,5223,3001,3011,3071,-1
1674,风云龙岚,28,5,4223,5023,5223,3001,3011,3071,-1
1675,【随便】,28,5,4023,5023,5223,3001,3011,3071,-1
1676,小腾腾,28,5,4423,5123,5323,3501,3511,3561,-1
1677,珍惜LYS,28,5,4523,5123,5323,3501,3531,3571,-1
1678,拿了个铁,28,5,4323,5123,5323,3501,3551,3591,-1
1679,绝恋餹餹,28,5,4423,5123,5323,3501,3541,3561,-1
1680,南宫晴盈,28,5,4523,5123,5323,3501,3511,3571,-1
1681,玛雅归来,29,0,124,724,924,1001,1031,1081,-1
1682,笨小孩12,29,0,224,724,924,1001,1021,1061,-1
1683,碧落风,29,0,324,724,924,1001,1041,1101,-1
1684,北冥翔北,29,0,124,724,924,1001,1011,1071,-1
1685,1024,29,0,224,724,924,1001,1031,1081,-1
1686,浪冲天,29,0,624,824,1024,1501,1511,1581,-1
1687,任飘零,29,0,424,824,1024,1501,1531,1581,-1
1688,帝族天心,29,0,524,824,1024,1501,1511,1581,-1
1689,寞靖琪,29,0,624,824,1024,1501,1531,1581,-1
1690,时尚の冰儿,29,0,424,824,1024,1501,1511,1581,-1
1691,无敌君宝,29,1,224,1124,1324,1001,1041,1101,-1
1692,易羽若,29,1,324,1124,1324,1001,1011,1071,-1
1693,青菜豆腐汤,29,1,124,1124,1324,1001,1031,1081,-1
1694,司徒无心,29,1,224,1124,1324,1001,1021,1061,-1
1695,口水结冰,29,1,324,1124,1324,1001,1041,1101,-1
1696,流云弭昂,29,1,424,1224,1424,1501,1511,1581,-1
1697,哭泣的狼,29,1,524,1224,1424,1501,1531,1581,-1
1698,☆七星☆☆,29,1,624,1224,1424,1501,1511,1581,-1
1699,果冻cC,29,1,424,1224,1424,1501,1531,1581,-1
1700,百搭太,29,1,524,1224,1424,1501,1511,1581,-1
1701,蛋蛋的疼,29,2,2224,2624,2824,2001,2021,2071,-1
1702,喵小姐,29,2,2024,2624,2824,2001,2031,2081,-1
1703,黑暗星君,29,2,2124,2624,2824,2001,2041,2091,-1
1704,千流幻影,29,2,2224,2624,2824,2001,2011,2061,-1
1705,陌丶小柒,29,2,2024,2624,2824,2001,2021,2071,-1
1706,hxjyj,29,2,2424,2724,2924,2501,2541,2591,-1
1707,一ヒ换?,29,2,2524,2724,2924,2501,2511,2591,-1
1708,风尘白风,29,2,2324,2724,2924,2501,2541,2591,-1
1709,丶丨暖颜,29,2,2424,2724,2924,2501,2511,2591,-1
1710,枪出如龙,29,2,2524,2724,2924,2501,2541,2591,-1
1711,小江派出所,29,3,2024,3024,3224,2001,2041,2091,-1
1712,我是酱油,29,3,2124,3024,3224,2001,2011,2061,-1
1713,碧落糊涂,29,3,2224,3024,3224,2001,2021,2071,-1
1714,安盼芙,29,3,2024,3024,3224,2001,2031,2081,-1
1715,艾莉丝,29,3,2124,3024,3224,2001,2041,2091,-1
1716,伽叻?m,29,3,2524,3124,3324,2501,2541,2591,-1
1717,宝贝彤,29,3,2324,3124,3324,2501,2511,2591,-1
1718,馒头满头,29,3,2424,3124,3324,2501,2541,2591,-1
1719,情誼六芊,29,3,2524,3124,3324,2501,2511,2591,-1
1720,小医仙,29,3,2324,3124,3324,2501,2541,2591,-1
1721,至尊风衣,29,4,4124,4624,4824,3001,3041,3071,-1
1722,完颜彦冥,29,4,4224,4624,4824,3001,3011,3071,-1
1723,潇邗雨荥,29,4,4024,4624,4824,3001,3041,3071,-1
1724,だ治疗系ヅ,29,4,4124,4624,4824,3001,3011,3071,-1
1725,寒冰家,29,4,4224,4624,4824,3001,3041,3071,-1
1726,若枫、情缘,29,4,4324,4724,4924,3501,3551,3571,-1
1727,亚亚听说,29,4,4424,4724,4924,3501,3541,3601,-1
1728,落冥佑,29,4,4524,4724,4924,3501,3511,3591,-1
1729,雪中桑华丶,29,4,4324,4724,4924,3501,3531,3561,-1
1730,鸡蛋仔,29,4,4424,4724,4924,3501,3551,3571,-1
1731,〆狂人ｘ范,29,5,4224,5024,5224,3001,3041,3071,-1
1732,蓝傲痕,29,5,4024,5024,5224,3001,3011,3071,-1
1733,满宇夜,29,5,4124,5024,5224,3001,3041,3071,-1
1734,古烈焰,29,5,4224,5024,5224,3001,3011,3071,-1
1735,流浪岁月,29,5,4024,5024,5224,3001,3041,3071,-1
1736,善解人⒈,29,5,4424,5124,5324,3501,3511,3591,-1
1737,噬魂师,29,5,4524,5124,5324,3501,3531,3561,-1
1738,菊花信,29,5,4324,5124,5324,3501,3551,3571,-1
1739,阿萨姆奶茶,29,5,4424,5124,5324,3501,3541,3601,-1
1740,至尊酒吧,29,5,4524,5124,5324,3501,3511,3591,-1
1741,梅任幸,30,0,125,725,925,1001,1031,1081,-1
1742,豆浆油条,30,0,225,725,925,1001,1021,1061,-1
1743,"齐""",30,0,325,725,925,1001,1041,1101,-1
1744,快乐无比,30,0,125,725,925,1001,1011,1071,-1
1745,万竹云,30,0,225,725,925,1001,1031,1081,-1
1746,oO仙Oo,30,0,625,825,1025,1501,1511,1581,-1
1747,帝族妹妹,30,0,425,825,1025,1501,1531,1581,-1
1748,守护之剑,30,0,525,825,1025,1501,1511,1581,-1
1749,慕世星小狼,30,0,625,825,1025,1501,1531,1581,-1
1750,档次问题,30,0,425,825,1025,1501,1511,1581,-1
1751,丿丶小雨,30,1,225,1125,1325,1001,1041,1101,-1
1752,Rx灬,30,1,325,1125,1325,1001,1011,1071,-1
1753,三色堇,30,1,125,1125,1325,1001,1031,1081,-1
1754,神仙妹妹,30,1,225,1125,1325,1001,1021,1061,-1
1755,放肆可可,30,1,325,1125,1325,1001,1041,1101,-1
1756,心魂Czx,30,1,425,1225,1425,1501,1511,1581,-1
1757,木林森之幻,30,1,525,1225,1425,1501,1531,1581,-1
1758,佳玉灬乖乖,30,1,625,1225,1425,1501,1511,1581,-1
1759,闾丘雨筠,30,1,425,1225,1425,1501,1531,1581,-1
1760,倪枫炎,30,1,525,1225,1425,1501,1511,1581,-1
1761,碎梦离骚,30,2,2225,2625,2825,2001,2021,2071,-1
1762,绝灬言,30,2,2025,2625,2825,2001,2031,2081,-1
1763,幻灵小虾米,30,2,2125,2625,2825,2001,2041,2091,-1
1764,少女0?,30,2,2225,2625,2825,2001,2011,2061,-1
1765,青楼．,30,2,2025,2625,2825,2001,2021,2071,-1
1766,火凤凰,30,2,2425,2725,2925,2501,2541,2591,-1
1767,潇湘殇楚,30,2,2525,2725,2925,2501,2511,2591,-1
1768,空谷逍遥子,30,2,2325,2725,2925,2501,2541,2591,-1
1769,丿灬灸舞,30,2,2425,2725,2925,2501,2511,2591,-1
1770,我们心幸福,30,2,2525,2725,2925,2501,2541,2591,-1
1771,纪白尘,30,3,2025,3025,3225,2001,2041,2091,-1
1772,仇影玄,30,3,2125,3025,3225,2001,2011,2061,-1
1773,放肆都督,30,3,2225,3025,3225,2001,2021,2071,-1
1774,帝族哥哥,30,3,2025,3025,3225,2001,2031,2081,-1
1775,篱落、,30,3,2125,3025,3225,2001,2041,2091,-1
1776,烟雨笑清风,30,3,2525,3125,3325,2501,2541,2591,-1
1777,碎魂の迷云,30,3,2325,3125,3325,2501,2511,2591,-1
1778,徐小白,30,3,2425,3125,3325,2501,2541,2591,-1
1779,皇甫迷朔,30,3,2525,3125,3325,2501,2511,2591,-1
1780,第一滴泪,30,3,2325,3125,3325,2501,2541,2591,-1
1781,欢爷丶V5,30,4,4125,4625,4825,3001,3041,3071,-1
1782,拹R?,30,4,4225,4625,4825,3001,3011,3071,-1
1783,德丶拉莫尔,30,4,4025,4625,4825,3001,3041,3071,-1
1784,英皇丶欣欣,30,4,4125,4625,4825,3001,3011,3071,-1
1785,傻嘿嘿,30,4,4225,4625,4825,3001,3041,3071,-1
1786,潇湘晔雨,30,4,4325,4725,4925,3501,3551,3571,-1
1787,孤寂路扬,30,4,4425,4725,4925,3501,3541,3601,-1
1788,吕子乔,30,4,4525,4725,4925,3501,3511,3591,-1
1789,梦丿的死角,30,4,4325,4725,4925,3501,3531,3561,-1
1790,午夜D精灵,30,4,4425,4725,4925,3501,3551,3571,-1
1791,爱情醒了,30,5,4225,5025,5225,3001,3041,3071,-1
1792,东方不败丶,30,5,4025,5025,5225,3001,3011,3071,-1
1793,木影尘,30,5,4125,5025,5225,3001,3041,3071,-1
1794,朵迷佑,30,5,4225,5025,5225,3001,3011,3071,-1
1795,寒心点点,30,5,4025,5025,5225,3001,3041,3071,-1
1796,晨小沫,30,5,4425,5125,5325,3501,3511,3591,-1
1797,xo妄,30,5,4525,5125,5325,3501,3531,3561,-1
1798,御紫羽,30,5,4325,5125,5325,3501,3551,3571,-1
1799,汝念№一梦,30,5,4425,5125,5325,3501,3541,3601,-1
1800,此情可待,30,5,4525,5125,5325,3501,3511,3591,-1
1801,邪煌斯拉文,31,0,125,725,925,1001,1031,1081,-1
1802,天心磬云,31,0,225,725,925,1001,1021,1061,-1
1803,午夜d精灵,31,0,325,725,925,1001,1041,1101,-1
1804,梦丶千尺,31,0,125,725,925,1001,1011,1071,-1
1805,爱咋咋地,31,0,225,725,925,1001,1031,1081,-1
1806,葬＆爱,31,0,625,825,1025,1501,1511,1581,-1
1807,孤音安秋,31,0,425,825,1025,1501,1531,1581,-1
1808,亚亚古木1,31,0,525,825,1025,1501,1511,1581,-1
1809,陌上尘决,31,0,625,825,1025,1501,1531,1581,-1
1810,伊旧凌乱,31,0,425,825,1025,1501,1511,1581,-1
1811,陌上弭扬,31,1,225,1125,1325,1001,1041,1101,-1
1812,天之殇圣,31,1,325,1125,1325,1001,1011,1071,-1
1813,太阳光,31,1,125,1125,1325,1001,1031,1081,-1
1814,茗枫浩,31,1,225,1125,1325,1001,1021,1061,-1
1815,杀式⊥小伤,31,1,325,1125,1325,1001,1041,1101,-1
1816,ぴ血修罗Υ,31,1,425,1225,1425,1501,1511,1581,-1
1817,天殇、欣哥,31,1,525,1225,1425,1501,1531,1581,-1
1818,ぐ一贱飘香,31,1,625,1225,1425,1501,1511,1581,-1
1819,小克勒,31,1,425,1225,1425,1501,1531,1581,-1
1820,兔丨焱冰,31,1,525,1225,1425,1501,1511,1581,-1
1821,梦幻书,31,2,2225,2625,2825,2001,2021,2071,-1
1822,杨材吗贤,31,2,2025,2625,2825,2001,2031,2081,-1
1823,然依云,31,2,2125,2625,2825,2001,2041,2091,-1
1824,欧阳雨,31,2,2225,2625,2825,2001,2011,2061,-1
1825,蟹大叔,31,2,2025,2625,2825,2001,2021,2071,-1
1826,折戟尘沙,31,2,2425,2725,2925,2501,2541,2591,-1
1827,爷灬很笨,31,2,2525,2725,2925,2501,2511,2591,-1
1828,令狐公子,31,2,2325,2725,2925,2501,2541,2591,-1
1829,传奇小溪,31,2,2425,2725,2925,2501,2511,2591,-1
1830,疯狂丶,31,2,2525,2725,2925,2501,2541,2591,-1
1831,关谷神奇,31,3,2025,3025,3225,2001,2041,2091,-1
1832,皇极夜白,31,3,2125,3025,3225,2001,2011,2061,-1
1833,五洲大道,31,3,2225,3025,3225,2001,2021,2071,-1
1834,云上鸣迟,31,3,2025,3025,3225,2001,2031,2081,-1
1835,朵雅寒,31,3,2125,3025,3225,2001,2041,2091,-1
1836,落幕式微笑,31,3,2525,3125,3325,2501,2541,2591,-1
1837,陆小鑫,31,3,2325,3125,3325,2501,2511,2591,-1
1838,梦星魂,31,3,2425,3125,3325,2501,2541,2591,-1
1839,嗲嗲囡囡,31,3,2525,3125,3325,2501,2511,2591,-1
1840,〃纯银〃,31,3,2325,3125,3325,2501,2541,2591,-1
1841,冉颜芷,31,4,4125,4625,4825,3001,3041,3071,-1
1842,幸祺夜,31,4,4225,4625,4825,3001,3011,3071,-1
1843,九幽风,31,4,4025,4625,4825,3001,3041,3071,-1
1844,狐丨不归,31,4,4125,4625,4825,3001,3011,3071,-1
1845,小飞侠,31,4,4225,4625,4825,3001,3041,3071,-1
1846,柒子邑,31,4,4325,4725,4925,3501,3551,3571,-1
1847,柒羙丶mm,31,4,4425,4725,4925,3501,3541,3601,-1
1848,杭秋彦,31,4,4525,4725,4925,3501,3511,3591,-1
1849,沐:h丶,31,4,4325,4725,4925,3501,3531,3561,-1
1850,小鱼d3b,31,4,4425,4725,4925,3501,3551,3571,-1
1851,玛哈奇卡拉,31,5,4225,5025,5225,3001,3041,3071,-1
1852,丫丫哥,31,5,4025,5025,5225,3001,3011,3071,-1
1853,曾小贤,31,5,4125,5025,5225,3001,3041,3071,-1
1854,慕容凝安,31,5,4225,5025,5225,3001,3011,3071,-1
1855,花小仙﹏,31,5,4025,5025,5225,3001,3041,3071,-1
1856,黑色束缚,31,5,4425,5125,5325,3501,3511,3591,-1
1857,可口可乐,31,5,4525,5125,5325,3501,3531,3561,-1
1858,丨火力全开,31,5,4325,5125,5325,3501,3551,3571,-1
1859,vip霸气,31,5,4425,5125,5325,3501,3541,3601,-1
1860,碧落苏玉3,31,5,4525,5125,5325,3501,3511,3591,-1
1861,少爷0恒,32,0,126,726,926,1001,1031,1081,-1
1862,李慕云,32,0,226,726,926,1001,1021,1061,-1
1863,猎艳欢灵,32,0,326,726,926,1001,1041,1101,-1
1864,令狐游,32,0,126,726,926,1001,1011,1071,-1
1865,南宫柏歌,32,0,226,726,926,1001,1031,1081,-1
1866,千涯秋色,32,0,626,826,1026,1501,1511,1581,-1
1867,墨义关关,32,0,426,826,1026,1501,1531,1561,-1
1868,刘小乐,32,0,526,826,1026,1501,1511,1581,-1
1869,佩露夏,32,0,626,826,1026,1501,1531,1561,-1
1870,安若晨丶,32,0,426,826,1026,1501,1511,1581,-1
1871,小鱼蓝蓝,32,1,226,1126,1326,1001,1041,1101,-1
1872,仲雁丝,32,1,326,1126,1326,1001,1011,1071,-1
1873,龙幻灵,32,1,126,1126,1326,1001,1031,1081,-1
1874,黄鹤楼,32,1,226,1126,1326,1001,1021,1061,-1
1875,灵丶忆瞌,32,1,326,1126,1326,1001,1041,1101,-1
1876,思密达,32,1,426,1226,1426,1501,1511,1581,-1
1877,悦乐游,32,1,526,1226,1426,1501,1531,1561,-1
1878,刘小乐、,32,1,626,1226,1426,1501,1511,1581,-1
1879,独爱东方白,32,1,426,1226,1426,1501,1531,1561,-1
1880,云远兮,32,1,526,1226,1426,1501,1511,1581,-1
1881,碧落苏玉4,32,2,2226,2626,2826,2001,2021,2071,-1
1882,湛蓝妖娆,32,2,2026,2626,2826,2001,2031,2081,-1
1883,北傲、小E,32,2,2126,2626,2826,2001,2041,2091,-1
1884,、来生,32,2,2226,2626,2826,2001,2011,2061,-1
1885,牛B的大牛,32,2,2026,2626,2826,2001,2021,2071,-1
1886,曲终人未散,32,2,2426,2726,2926,2501,2541,2591,-1
1887,落炫明,32,2,2526,2726,2926,2501,2511,2601,-1
1888,晏泽隐,32,2,2326,2726,2926,2501,2541,2591,-1
1889,残月末,32,2,2426,2726,2926,2501,2511,2601,-1
1890,池夜炎,32,2,2526,2726,2926,2501,2541,2591,-1
1891,巛灬秦幕萱,32,3,2026,3026,3226,2001,2041,2091,-1
1892,零之完美,32,3,2126,3026,3226,2001,2011,2061,-1
1893,小鱼d4n,32,3,2226,3026,3226,2001,2021,2071,-1
1894,蝶若依,32,3,2026,3026,3226,2001,2031,2081,-1
1895,八府巡抚,32,3,2126,3026,3226,2001,2041,2091,-1
1896,aZaZ,32,3,2526,3126,3326,2501,2541,2591,-1
1897,开盟红丁,32,3,2326,3126,3326,2501,2511,2601,-1
1898,慕容惜霜,32,3,2426,3126,3326,2501,2541,2591,-1
1899,冥天剑,32,3,2526,3126,3326,2501,2511,2601,-1
1900,路参你全,32,3,2326,3126,3326,2501,2541,2591,-1
1901,柳元隐,32,4,4126,4626,4826,3001,3041,3081,-1
1902,卿友灵,32,4,4226,4626,4826,3001,3011,3071,-1
1903,英武非凡,32,4,4026,4626,4826,3001,3041,3081,-1
1904,情谊哎呀,32,4,4126,4626,4826,3001,3011,3071,-1
1905,べ后来,32,4,4226,4626,4826,3001,3041,3081,-1
1906,木易点点,32,4,4326,4726,4926,3501,3551,3571,-1
1907,请叫我大叔,32,4,4426,4726,4926,3501,3541,3601,-1
1908,情谊小男人,32,4,4526,4726,4926,3501,3511,3591,-1
1909,满小霜,32,4,4326,4726,4926,3501,3531,3561,-1
1910,轩辕o傲天,32,4,4426,4726,4926,3501,3551,3571,-1
1911,剑荡九州,32,5,4226,5026,5226,3001,3041,3081,-1
1912,尤呢宾彤,32,5,4026,5026,5226,3001,3011,3071,-1
1913,丿妖媚丨灬,32,5,4126,5026,5226,3001,3041,3081,-1
1914,夜航M,32,5,4226,5026,5226,3001,3011,3071,-1
1915,千若林玄,32,5,4026,5026,5226,3001,3041,3081,-1
1916,古诗翠,32,5,4426,5126,5326,3501,3511,3591,-1
1917,小小控,32,5,4526,5126,5326,3501,3531,3561,-1
1918,唯爱婷,32,5,4326,5126,5326,3501,3551,3571,-1
1919,"宓""F彦",32,5,4426,5126,5326,3501,3541,3601,-1
1920,の丶菊花残,32,5,4526,5126,5326,3501,3511,3591,-1
1921,那年雨,33,0,127,727,927,1001,1031,1081,-1
1922,霸气冲天,33,0,227,727,927,1001,1021,1061,-1
1923,Maps,33,0,327,727,927,1001,1041,1101,-1
1924,敖丶剑,33,0,127,727,927,1001,1011,1071,-1
1925,假惺惺,33,0,227,727,927,1001,1031,1081,-1
1926,血域闯哥,33,0,627,827,1027,1501,1511,1581,-1
1927,LP柒,33,0,427,827,1027,1501,1531,1561,-1
1928,杀猪的鬼,33,0,527,827,1027,1501,1511,1581,-1
1929,菊花拿来,33,0,627,827,1027,1501,1531,1561,-1
1930,梦舞灵松,33,0,427,827,1027,1501,1511,1581,-1
1931,无烟浪子,33,1,227,1127,1327,1001,1041,1101,-1
1932,亚亚莫逆4,33,1,327,1127,1327,1001,1011,1071,-1
1933,血色秋陌,33,1,127,1127,1327,1001,1031,1081,-1
1934,红莲月镰,33,1,227,1127,1327,1001,1021,1061,-1
1935,绝域梦痕,33,1,327,1127,1327,1001,1041,1101,-1
1936,亚亚小悟5,33,1,427,1227,1427,1501,1511,1581,-1
1937,夜魅魔影,33,1,527,1227,1427,1501,1531,1561,-1
1938,曲婉婷,33,1,627,1227,1427,1501,1511,1581,-1
1939,亚亚郯马,33,1,427,1227,1427,1501,1531,1561,-1
1940,瞬间的绚丽,33,1,527,1227,1427,1501,1511,1581,-1
1941,小鱼多啦,33,2,2227,2627,2827,2001,2021,2071,-1
1942,呼飘不定,33,2,2027,2627,2827,2001,2031,2081,-1
1943,韓髫?,33,2,2127,2627,2827,2001,2041,2091,-1
1944,清风小地主,33,2,2227,2627,2827,2001,2011,2061,-1
1945,丧尸丶,33,2,2027,2627,2827,2001,2021,2071,-1
1946,吹过的清风,33,2,2427,2727,2927,2501,2541,2591,-1
1947,星雨绵绵,33,2,2527,2727,2927,2501,2511,2601,-1
1948,黑雨毅,33,2,2327,2727,2927,2501,2541,2591,-1
1949,肉肉酸酸,33,2,2427,2727,2927,2501,2511,2601,-1
1950,信鹏端午节,33,2,2527,2727,2927,2501,2541,2591,-1
1951,亚亚落花6,33,3,2027,3027,3227,2001,2041,2091,-1
1952,亚亚苏陌,33,3,2127,3027,3227,2001,2011,2061,-1
1953,然翔弈,33,3,2227,3027,3227,2001,2021,2071,-1
1954,习惯假装,33,3,2027,3027,3227,2001,2031,2081,-1
1955,龙战宇,33,3,2127,3027,3227,2001,2041,2091,-1
1956,秋枫叶,33,3,2527,3127,3327,2501,2541,2591,-1
1957,淡丶莣,33,3,2327,3127,3327,2501,2511,2601,-1
1958,传奇大哥,33,3,2427,3127,3327,2501,2541,2591,-1
1959,传奇趴趴,33,3,2527,3127,3327,2501,2511,2601,-1
1960,小小灰,33,3,2327,3127,3327,2501,2541,2591,-1
1961,安陵昊天,33,4,4127,4627,4827,3001,3041,3081,-1
1962,亮点福缘,33,4,4227,4627,4827,3001,3011,3071,-1
1963,亚亚呀,33,4,4027,4627,4827,3001,3041,3081,-1
1964,小幸福,33,4,4127,4627,4827,3001,3011,3071,-1
1965,彼此的温柔,33,4,4227,4627,4827,3001,3041,3081,-1
1966,蓝草莓,33,4,4327,4727,4927,3501,3551,3571,-1
1967,亚亚听说3,33,4,4427,4727,4927,3501,3541,3601,-1
1968,风老头,33,4,4527,4727,4927,3501,3511,3591,-1
1969,执笔写梦想,33,4,4327,4727,4927,3501,3531,3561,-1
1970,小笨猫,33,4,4427,4727,4927,3501,3551,3571,-1
1971,亚亚栋栋7,33,5,4227,5027,5227,3001,3041,3081,-1
1972,夜～狂徒,33,5,4027,5027,5227,3001,3011,3071,-1
1973,只说开始,33,5,4127,5027,5227,3001,3041,3081,-1
1974,孺人锻铁,33,5,4227,5027,5227,3001,3011,3071,-1
1975,亚亚莫逆5,33,5,4027,5027,5227,3001,3041,3081,-1
1976,拒绝々倾魅,33,5,4427,5127,5327,3501,3511,3591,-1
1977,一地烟头,33,5,4527,5127,5327,3501,3531,3561,-1
1978,亮点美美,33,5,4327,5127,5327,3501,3551,3571,-1
1979,庚白玄,33,5,4427,5127,5327,3501,3541,3601,-1
1980,烽连野,33,5,4527,5127,5327,3501,3511,3591,-1
1981,小鱼A梦,34,0,128,728,928,1001,1031,1081,-1
1982,亚亚落花7,34,0,228,728,928,1001,1021,1061,-1
1983,Rono,34,0,328,728,928,1001,1041,1101,-1
1984,亮点叶色,34,0,128,728,928,1001,1011,1071,-1
1985,传奇王子,34,0,228,728,928,1001,1031,1081,-1
1986,信鹏拉尔,34,0,628,828,1028,1501,1511,1581,-1
1987,丶心控者,34,0,428,828,1028,1501,1531,1561,-1
1988,秦小歌,34,0,528,828,1028,1501,1511,1581,-1
1989,无北川,34,0,628,828,1028,1501,1531,1561,-1
1990,亮点包子,34,0,428,828,1028,1501,1511,1581,-1
1991,kimi,34,1,228,1128,1328,1001,1041,1101,-1
1992,刀片儿Gg,34,1,328,1128,1328,1001,1011,1071,-1
1993,宓雪枫子,34,1,128,1128,1328,1001,1031,1081,-1
1994,小鸟逰六花,34,1,228,1128,1328,1001,1021,1061,-1
1995,愫卿歌北,34,1,328,1128,1328,1001,1041,1101,-1
1996,亚亚郯车,34,1,428,1228,1428,1501,1511,1581,-1
1997,流云岸少,34,1,528,1228,1428,1501,1531,1561,-1
1998,左崖殇,34,1,628,1228,1428,1501,1511,1581,-1
1999,血手书生,34,1,428,1228,1428,1501,1531,1561,-1
2000,亚亚小悟6,34,1,528,1228,1428,1501,1511,1581,-1
2001,蛋飤女超人,34,2,2228,2628,2828,2001,2021,2071,-1
2002,亮点乐安,34,2,2028,2628,2828,2001,2031,2081,-1
2003,燕燕然若,34,2,2128,2628,2828,2001,2041,2091,-1
2004,分生酱,34,2,2228,2628,2828,2001,2011,2061,-1
2005,Billy,34,2,2028,2628,2828,2001,2021,2071,-1
2006,舍弃的柔若,34,2,2428,2728,2928,2501,2541,2591,-1
2007,梦舞生武,34,2,2528,2728,2928,2501,2511,2601,-1
2008,亚亚莫逆6,34,2,2328,2728,2928,2501,2541,2591,-1
2009,丿鬼谷灬鳴,34,2,2428,2728,2928,2501,2511,2601,-1
2010,亮点花如雪,34,2,2528,2728,2928,2501,2541,2591,-1
2011,爵士ING,34,3,2028,3028,3228,2001,2041,2091,-1
2012,乔府七一,34,3,2128,3028,3228,2001,2011,2061,-1
2013,酸酸肉肉,34,3,2228,3028,3228,2001,2021,2071,-1
2014,左岸殇,34,3,2028,3028,3228,2001,2031,2081,-1
2015,风云殇弈,34,3,2128,3028,3228,2001,2041,2091,-1
2016,哀年云,34,3,2528,3128,3328,2501,2541,2591,-1
2017,龙飞颖,34,3,2328,3128,3328,2501,2511,2601,-1
2018,亮点福龙,34,3,2428,3128,3328,2501,2541,2591,-1
2019,一幕尽天涯,34,3,2528,3128,3328,2501,2511,2601,-1
2020,堕落悬崖,34,3,2328,3128,3328,2501,2541,2591,-1
2021,梦轻舞,34,4,4128,4628,4828,3001,3041,3081,-1
2022,李若溪,34,4,4228,4628,4828,3001,3011,3071,-1
2023,谢小谢,34,4,4028,4628,4828,3001,3041,3081,-1
2024,亚亚小悟7,34,4,4128,4628,4828,3001,3011,3071,-1
2025,西楚ぜ官人,34,4,4228,4628,4828,3001,3041,3081,-1
2026,小鱼清风,34,4,4328,4728,4928,3501,3551,3571,-1
2027,幻神孤剑,34,4,4428,4728,4928,3501,3541,3601,-1
2028,古烈映寒,34,4,4528,4728,4928,3501,3511,3591,-1
2029,亚亚一,34,4,4328,4728,4928,3501,3531,3561,-1
2030,猪猪丶宝贝,34,4,4428,4728,4928,3501,3551,3571,-1
2031,阿＄顺,34,5,4228,5028,5228,3001,3041,3081,-1
2032,传奇哥哥,34,5,4028,5028,5228,3001,3011,3071,-1
2033,亚亚落花8,34,5,4128,5028,5228,3001,3041,3081,-1
2034,司马邦尚,34,5,4228,5028,5228,3001,3011,3071,-1
2035,爱我怕不怕,34,5,4028,5028,5228,3001,3041,3081,-1
2036,信鹏媒体,34,5,4428,5128,5328,3501,3511,3591,-1
2037,无限剑制,34,5,4528,5128,5328,3501,3531,3561,-1
2038,昔清风,34,5,4328,5128,5328,3501,3551,3571,-1
2039,着火的可乐,34,5,4428,5128,5328,3501,3541,3601,-1
2040,亚亚莫逆7,34,5,4528,5128,5328,3501,3511,3591,-1
2041,魔帅天下行,35,0,129,729,929,1001,1031,1081,-1
2042,君再来,35,0,229,729,929,1001,1021,1061,-1
2043,丿幽丨灬尘,35,0,329,729,929,1001,1041,1101,-1
2044,流氓问天,35,0,129,729,929,1001,1011,1071,-1
2045,无奈的耳朵,35,0,229,729,929,1001,1031,1081,-1
2046,亚亚栋栋8,35,0,629,829,1029,1501,1521,1581,-1
2047,亚亚稀饭,35,0,429,829,1029,1501,1511,1561,-1
2048,狐小舞,35,0,529,829,1029,1501,1531,1581,-1
2049,小草、,35,0,629,829,1029,1501,1521,1561,-1
2050,亮点肉包,35,0,429,829,1029,1501,1511,1581,-1
2051,殇す痕,35,1,229,1129,1329,1001,1041,1101,-1
2052,RS兜,35,1,329,1129,1329,1001,1011,1071,-1
2053,亮点菜瓜,35,1,129,1129,1329,1001,1031,1081,-1
2054,R╝炱?,35,1,229,1129,1329,1001,1021,1061,-1
2055,深清夜燕,35,1,329,1129,1329,1001,1041,1101,-1
2056,永远勇气,35,1,429,1229,1429,1501,1511,1581,-1
2057,亚亚听说4,35,1,529,1229,1429,1501,1531,1561,-1
2058,至尊狼王,35,1,629,1229,1429,1501,1521,1581,-1
2059,辣旋风,35,1,429,1229,1429,1501,1511,1561,-1
2060,愫卿久弥,35,1,529,1229,1429,1501,1531,1581,-1
