"Id
===
Id
===
int-cs","√˚≥∆
===
Name
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔId
===
MonsterConfig0.Id
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig0.PosOffset
===
int-c","π÷ŒÔ≈‰÷√0.≥ı ºBuffId0
===
MonsterConfig0.BuffId0
===
int-s","π÷ŒÔ≈‰÷√0.≥ı ºBuffId1
===
MonsterConfig0.BuffId1
===
int-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰0
===
MonsterConfig0.DropExp0
===
string-s","π÷ŒÔ≈‰÷√0.π÷ŒÔµÙ¬‰1
===
MonsterConfig0.DropExp1
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔId
===
MonsterConfig1.Id
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig1.PosOffset
===
int-c","π÷ŒÔ≈‰÷√1.≥ı ºBuffId0
===
MonsterConfig1.BuffId0
===
int-s","π÷ŒÔ≈‰÷√1.≥ı ºBuffId1
===
MonsterConfig1.BuffId1
===
int-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰0
===
MonsterConfig1.DropExp0
===
string-s","π÷ŒÔ≈‰÷√1.π÷ŒÔµÙ¬‰1
===
MonsterConfig1.DropExp1
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔId
===
MonsterConfig2.Id
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig2.PosOffset
===
int-c","π÷ŒÔ≈‰÷√2.≥ı ºBuffId0
===
MonsterConfig2.BuffId0
===
int-s","π÷ŒÔ≈‰÷√2.≥ı ºBuffId1
===
MonsterConfig2.BuffId1
===
int-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰0
===
MonsterConfig2.DropExp0
===
string-s","π÷ŒÔ≈‰÷√2.π÷ŒÔµÙ¬‰1
===
MonsterConfig2.DropExp1
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔId
===
MonsterConfig3.Id
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig3.PosOffset
===
int-c","π÷ŒÔ≈‰÷√3.≥ı ºBuffId0
===
MonsterConfig3.BuffId0
===
int-s","π÷ŒÔ≈‰÷√3.≥ı ºBuffId1
===
MonsterConfig3.BuffId1
===
int-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰0
===
MonsterConfig3.DropExp0
===
string-s","π÷ŒÔ≈‰÷√3.π÷ŒÔµÙ¬‰1
===
MonsterConfig3.DropExp1
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔId
===
MonsterConfig4.Id
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig4.PosOffset
===
int-c","π÷ŒÔ≈‰÷√4.≥ı ºBuffId0
===
MonsterConfig4.BuffId0
===
int-s","π÷ŒÔ≈‰÷√4.≥ı ºBuffId1
===
MonsterConfig4.BuffId1
===
int-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰0
===
MonsterConfig4.DropExp0
===
string-s","π÷ŒÔ≈‰÷√4.π÷ŒÔµÙ¬‰1
===
MonsterConfig4.DropExp1
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔId
===
MonsterConfig5.Id
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔ’æŒª∆´“∆
===
MonsterConfig5.PosOffset
===
int-c","π÷ŒÔ≈‰÷√5.≥ı ºBuffId0
===
MonsterConfig5.BuffId0
===
int-s","π÷ŒÔ≈‰÷√5.≥ı ºBuffId1
===
MonsterConfig5.BuffId1
===
int-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰0
===
MonsterConfig5.DropExp0
===
string-s","π÷ŒÔ≈‰÷√5.π÷ŒÔµÙ¬‰1
===
MonsterConfig5.DropExp1
===
string-s","π≤œÌµÙ¬‰0
===
DropExp0
===
string-s","π≤œÌµÙ¬‰1
===
DropExp1
===
string-s","π≤œÌbuff0
===
SharedBuffId0
===
int-s","π≤œÌbuff1
===
SharedBuffId1
===
int-s","’Ω∂∑µÙ¬‰0
===
BattleDropExp0
===
string-s","’Ω∂∑µÙ¬‰1
===
BattleDropExp1
===
string-s"
113061,D13-S06-1,1130413,1,-1,-1,G1:50:181:272,,1130413,1,-1,-1,G1:50:181:272,,1130413,1,-1,-1,G1:50:181:272,,1130415,1,-1,-1,G1:50:181:272,,-1,1,-1,-1,G1:50:181:272,,1130415,1,-1,-1,G1:50:181:272,,,,-1,-1,,
113062,D13-S06-2,1130412,1,-1,-1,G1:50:181:272,,1130412,1,-1,-1,G1:50:181:272,,1130415,1,-1,-1,G1:50:181:272,,1130415,1,-1,-1,G1:50:181:272,,1130412,1,-1,-1,G1:50:181:272,,1130412,1,-1,-1,G1:50:181:272,,,,-1,-1,,
113063,D13-S06-3,1130639,1,-1,-1,G1:100:549:824,,-1,1,-1,-1,G1:50:181:272,,1130638,1,-1,-1,G1:100:549:824,,1130634,1,-1,-1,G1:50:181:272,,-1,1,-1,-1,G1:50:181:272,,1130636,1,-1,-1,G1:50:181:272,,,,-1,-1,G10071:2.43;,G8027:16.67;
113071,D13-S07-1,1130715,1,-1,-1,G1:50:161:241,,1130715,1,-1,-1,G1:50:161:241,,1130715,1,-1,-1,G1:50:161:241,,1130714,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,1130714,1,-1,-1,G1:50:161:241,,,,-1,-1,,
113072,D13-S07-2,1130713,1,-1,-1,G1:50:161:241,,1130713,1,-1,-1,G1:50:161:241,,1130713,1,-1,-1,G1:50:161:241,,1130715,1,-1,-1,G1:50:161:241,,1130714,1,-1,-1,G1:50:161:241,,1130715,1,-1,-1,G1:50:161:241,,,,-1,-1,,
113073,D13-S07-3,1130739,1,-1,-1,G1:100:549:824,,-1,1,-1,-1,G1:50:161:241,,1130738,1,-1,-1,G1:100:549:824,,1130734,1,-1,-1,G1:50:161:241,,1130735,1,-1,-1,G1:50:161:241,,1130736,1,-1,-1,G1:50:161:241,,,,-1,-1,G10071:2.43;,G8027:16.67;
113081,D13-S08-1,1130719,1,-1,-1,G1:50:208:312,,-1,1,-1,-1,G1:50:208:312,,1130719,1,-1,-1,G1:50:208:312,,1130715,1,-1,-1,G1:50:208:312,,1130719,1,-1,-1,G1:50:208:312,,1130715,1,-1,-1,G1:50:208:312,,,,-1,-1,,
113082,D13-S08-2,1130719,1,-1,-1,G1:50:208:312,,1130719,1,-1,-1,G1:50:208:312,,1130719,1,-1,-1,G1:50:208:312,,1130718,1,-1,-1,G1:50:208:312,,-1,1,-1,-1,G1:50:208:312,,1130718,1,-1,-1,G1:50:208:312,,,,-1,-1,,
113083,D13-S08-3,1130839,1,-1,-1,G1:100:549:824,,-1,1,-1,-1,G1:50:208:312,,1130838,1,-1,-1,G1:100:549:824,,1130834,1,-1,-1,G1:50:208:312,,-1,1,-1,-1,G1:50:208:312,,1130836,1,-1,-1,G1:50:208:312,,,,-1,-1,G10071:2.43;,G8027:16.67;
113091,D13-S09-1,1130718,1,-1,-1,G1:50:241:362,,1130718,1,-1,-1,G1:50:241:362,,1130716,1,-1,-1,G1:50:241:362,,1130711,1,-1,-1,G1:50:241:362,,1130711,1,-1,-1,G1:50:241:362,,1130716,1,-1,-1,G1:50:241:362,,,,-1,-1,,
113092,D13-S09-2,1130712,1,-1,-1,G1:50:241:362,,1130712,1,-1,-1,G1:50:241:362,,1130718,1,-1,-1,G1:50:241:362,,1130715,1,-1,-1,G1:50:241:362,,1130715,1,-1,-1,G1:50:241:362,,1130718,1,-1,-1,G1:50:241:362,,,,-1,-1,,
113093,D13-S09-3,-1,1,-1,-1,G1:50:241:362,,1130939,1,-1,-1,G1:100:366:549,,-1,1,-1,-1,G1:50:241:362,,1130938,1,-1,-1,G1:100:366:549,,-1,1,-1,-1,G1:50:241:362,,1130937,1,-1,-1,G1:100:366:549,,,,-1,-1,G10071:2.43;,G8027:16.67;
113101,D13-S10-1,1130713,1,-1,-1,G1:50:147:221,,1130713,1,-1,-1,G1:50:147:221,,1130713,1,-1,-1,G1:50:147:221,,1130712,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1130712,1,-1,-1,G1:50:147:221,,,,-1,-1,,
113102,D13-S10-2,1130713,1,-1,-1,G1:50:147:221,,1130712,1,-1,-1,G1:50:147:221,,1130713,1,-1,-1,G1:50:147:221,,1130712,1,-1,-1,G1:50:147:221,,1130713,1,-1,-1,G1:50:147:221,,1130712,1,-1,-1,G1:50:147:221,,,,-1,-1,,
113103,D13-S10-3,1131031,1,-1,-1,G1:50:147:221,,1131039,1,-1,-1,G1:100:554:831,,1131033,1,-1,-1,G1:50:147:221,,1131034,1,-1,-1,G1:50:147:221,,1131038,1,-1,-1,G1:100:554:831,,1131036,1,-1,-1,G1:50:147:221,,,,-1,-1,G10071:2.43;,G8027:16.67;
113111,D13-S11-1,1130715,1,-1,-1,G1:50:147:221,,1130714,1,-1,-1,G1:50:147:221,,1130715,1,-1,-1,G1:50:147:221,,1130716,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1130716,1,-1,-1,G1:50:147:221,,,,-1,-1,,
113112,D13-S11-2,1130714,1,-1,-1,G1:50:147:221,,1130716,1,-1,-1,G1:50:147:221,,1130714,1,-1,-1,G1:50:147:221,,1130716,1,-1,-1,G1:50:147:221,,1130714,1,-1,-1,G1:50:147:221,,1130716,1,-1,-1,G1:50:147:221,,,,-1,-1,,
113113,D13-S11-3,1131131,1,-1,-1,G1:50:147:221,,1131139,1,-1,-1,G1:100:1108:1663,,1131133,1,-1,-1,G1:50:147:221,,1131134,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1131136,1,-1,-1,G1:50:147:221,,,,-1,-1,G10071:2.43;,G8027:16.67;
114011,D14-S01-1,1140112,1,-1,-1,G1:50:161:241,,1140112,1,-1,-1,G1:50:161:241,,1140112,1,-1,-1,G1:50:161:241,,1140111,1,-1,-1,G1:50:161:241,,1140111,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,,,-1,-1,,
114012,D14-S01-2,1140111,1,-1,-1,G1:50:161:241,,1140111,1,-1,-1,G1:50:161:241,,1140111,1,-1,-1,G1:50:161:241,,1140112,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,1140112,1,-1,-1,G1:50:161:241,,,,-1,-1,,
114013,D14-S01-3,1140131,1,-1,-1,G1:50:161:241,,-1,1,-1,-1,G1:50:161:241,,1140133,1,-1,-1,G1:50:161:241,,1140134,1,-1,-1,G1:50:161:241,,1140139,1,-1,-1,G1:100:1108:1663,,1140136,1,-1,-1,G1:50:161:241,,,,-1,-1,G10011:2.43;,G8027:16.67;
114021,D14-S02-1,1140112,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140112,1,-1,-1,G1:50:147:221,,1140113,1,-1,-1,G1:50:147:221,,1140111,1,-1,-1,G1:50:147:221,,1140113,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114022,D14-S02-2,1140111,1,-1,-1,G1:50:147:221,,1140112,1,-1,-1,G1:50:147:221,,1140112,1,-1,-1,G1:50:147:221,,1140112,1,-1,-1,G1:50:147:221,,1140112,1,-1,-1,G1:50:147:221,,1140113,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114023,D14-S02-3,1140231,1,-1,-1,G1:50:147:221,,1140239,1,-1,-1,G1:100:1108:1663,,1140233,1,-1,-1,G1:50:147:221,,1140234,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140236,1,-1,-1,G1:50:147:221,,,,-1,-1,G10011:2.43;,G8027:16.67;
114031,D14-S03-1,1140111,1,-1,-1,G1:50:164:246,,1140112,1,-1,-1,G1:50:164:246,,1140111,1,-1,-1,G1:50:164:246,,1140112,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1140112,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114032,D14-S03-2,1140112,1,-1,-1,G1:50:164:246,,1140111,1,-1,-1,G1:50:164:246,,1140112,1,-1,-1,G1:50:164:246,,1140111,1,-1,-1,G1:50:164:246,,1140113,1,-1,-1,G1:50:164:246,,1140111,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114033,D14-S03-3,-1,1,-1,-1,G1:50:164:246,,1140339,1,-1,-1,G1:100:1118:1678,,-1,1,-1,-1,G1:50:164:246,,1140334,1,-1,-1,G1:50:164:246,,1140335,1,-1,-1,G1:50:164:246,,1140336,1,-1,-1,G1:50:164:246,,,,-1,-1,G10011:2.43;,G8027:16.67;
114041,D14-S04-1,-1,1,-1,-1,G1:50:184:277,,1140416,1,-1,-1,G1:50:184:277,,1140416,1,-1,-1,G1:50:184:277,,1140418,1,-1,-1,G1:50:184:277,,1140417,1,-1,-1,G1:50:184:277,,1140418,1,-1,-1,G1:50:184:277,,,,-1,-1,,
114042,D14-S04-2,1140415,1,-1,-1,G1:50:184:277,,1140417,1,-1,-1,G1:50:184:277,,1140415,1,-1,-1,G1:50:184:277,,1140418,1,-1,-1,G1:50:184:277,,-1,1,-1,-1,G1:50:184:277,,1140418,1,-1,-1,G1:50:184:277,,,,-1,-1,,
114043,D14-S04-3,-1,1,-1,-1,G1:50:184:277,,1140439,1,-1,-1,G1:100:1118:1678,,-1,1,-1,-1,G1:50:184:277,,1140434,1,-1,-1,G1:50:184:277,,1140435,1,-1,-1,G1:50:184:277,,1140436,1,-1,-1,G1:50:184:277,,,,-1,-1,G10011:2.43;,G8027:16.67;
114051,D14-S05-1,1140418,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140418,1,-1,-1,G1:50:147:221,,1140413,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140413,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114052,D14-S05-2,1140419,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140419,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114053,D14-S05-3,1140531,1,-1,-1,G1:50:147:221,,1140539,1,-1,-1,G1:100:1118:1678,,1140531,1,-1,-1,G1:50:147:221,,1140534,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140536,1,-1,-1,G1:50:147:221,,,,-1,-1,G10011:2.43;,G8027:16.67;
114061,D14-S06-1,1140412,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140418,1,-1,-1,G1:50:147:221,,1140419,1,-1,-1,G1:50:147:221,,1140418,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114062,D14-S06-2,1140418,1,-1,-1,G1:50:147:221,,1140417,1,-1,-1,G1:50:147:221,,1140418,1,-1,-1,G1:50:147:221,,1140411,1,-1,-1,G1:50:147:221,,1140412,1,-1,-1,G1:50:147:221,,1140411,1,-1,-1,G1:50:147:221,,,,-1,-1,,
114063,D14-S06-3,1140631,1,-1,-1,G1:50:147:221,,-1,1,-1,-1,G1:50:147:221,,1140633,1,-1,-1,G1:50:147:221,,1140634,1,-1,-1,G1:50:147:221,,1140639,1,-1,-1,G1:100:1118:1678,,1140636,1,-1,-1,G1:50:147:221,,,,-1,-1,G10011:2.43;,G8027:16.67;
114071,D14-S07-1,1140717,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1140717,1,-1,-1,G1:50:215:322,,1140714,1,-1,-1,G1:50:215:322,,1140718,1,-1,-1,G1:50:215:322,,1140714,1,-1,-1,G1:50:215:322,,,,-1,-1,,
114072,D14-S07-2,1140716,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1140716,1,-1,-1,G1:50:215:322,,1140717,1,-1,-1,G1:50:215:322,,1140719,1,-1,-1,G1:50:215:322,,1140717,1,-1,-1,G1:50:215:322,,,,-1,-1,,
114073,D14-S07-3,-1,1,-1,-1,G1:50:215:322,,1140739,1,-1,-1,G1:100:1128:1693,,-1,1,-1,-1,G1:50:215:322,,1140734,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1140736,1,-1,-1,G1:50:215:322,,,,-1,-1,G10011:2.43;,G8027:16.67;
114081,D14-S08-1,1140715,1,-1,-1,G1:50:164:246,,1140715,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114082,D14-S08-2,-1,1,-1,-1,G1:50:164:246,,1140716,1,-1,-1,G1:50:164:246,,1140716,1,-1,-1,G1:50:164:246,,1140711,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,1140711,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114083,D14-S08-3,1140831,1,-1,-1,G1:50:164:246,,1140839,1,-1,-1,G1:100:1128:1693,,1140833,1,-1,-1,G1:50:164:246,,1140834,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1140836,1,-1,-1,G1:50:164:246,,,,-1,-1,G10011:2.43;,G8027:16.67;
114091,D14-S09-1,1140718,1,-1,-1,G1:50:164:246,,1140718,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,1140713,1,-1,-1,G1:50:164:246,,1140712,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114092,D14-S09-2,1140711,1,-1,-1,G1:50:164:246,,1140718,1,-1,-1,G1:50:164:246,,1140718,1,-1,-1,G1:50:164:246,,1140717,1,-1,-1,G1:50:164:246,,1140717,1,-1,-1,G1:50:164:246,,1140711,1,-1,-1,G1:50:164:246,,,,-1,-1,,
114093,D14-S09-3,1140939,1,-1,-1,G1:100:564:846,,1140932,1,-1,-1,G1:50:164:246,,1140938,1,-1,-1,G1:100:564:846,,1140934,1,-1,-1,G1:50:164:246,,-1,1,-1,-1,G1:50:164:246,,1140936,1,-1,-1,G1:50:164:246,,,,-1,-1,G10011:2.43;,G8027:16.67;
114101,D14-S10-1,1140716,1,-1,-1,G1:50:188:282,,1140716,1,-1,-1,G1:50:188:282,,1140716,1,-1,-1,G1:50:188:282,,1140712,1,-1,-1,G1:50:188:282,,-1,1,-1,-1,G1:50:188:282,,1140712,1,-1,-1,G1:50:188:282,,,,-1,-1,,
114102,D14-S10-2,1140713,1,-1,-1,G1:50:188:282,,1140711,1,-1,-1,G1:50:188:282,,1140713,1,-1,-1,G1:50:188:282,,1140716,1,-1,-1,G1:50:188:282,,1140715,1,-1,-1,G1:50:188:282,,1140716,1,-1,-1,G1:50:188:282,,,,-1,-1,,
114103,D14-S10-3,1141039,1,-1,-1,G1:100:564:846,,-1,1,-1,-1,G1:50:188:282,,1141038,1,-1,-1,G1:100:564:846,,1141034,1,-1,-1,G1:50:188:282,,-1,1,-1,-1,G1:50:188:282,,1141036,1,-1,-1,G1:50:188:282,,,,-1,-1,G10011:2.43;,G8027:16.67;
114111,D14-S11-1,1140718,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1140718,1,-1,-1,G1:50:168:252,,1140716,1,-1,-1,G1:50:168:252,,1140717,1,-1,-1,G1:50:168:252,,1140716,1,-1,-1,G1:50:168:252,,,,-1,-1,,
114112,D14-S11-2,1140714,1,-1,-1,G1:50:168:252,,1140717,1,-1,-1,G1:50:168:252,,1140714,1,-1,-1,G1:50:168:252,,1140717,1,-1,-1,G1:50:168:252,,1140715,1,-1,-1,G1:50:168:252,,1140717,1,-1,-1,G1:50:168:252,,,,-1,-1,,
114113,D14-S11-3,-1,1,-1,-1,G1:50:168:252,,1141139,1,-1,-1,G1:100:1139:1708,,-1,1,-1,-1,G1:50:168:252,,1141134,1,-1,-1,G1:50:168:252,,1141135,1,-1,-1,G1:50:168:252,,1141136,1,-1,-1,G1:50:168:252,,,,-1,-1,G10011:2.43;,G8027:16.67;
115011,D15-S01-1,1150112,1,-1,-1,G1:50:188:282,,1150113,1,-1,-1,G1:50:188:282,,1150112,1,-1,-1,G1:50:188:282,,1150116,1,-1,-1,G1:50:188:282,,1150116,1,-1,-1,G1:50:188:282,,-1,1,-1,-1,G1:50:188:282,,,,-1,-1,,
115012,D15-S01-2,1150113,1,-1,-1,G1:50:188:282,,-1,1,-1,-1,G1:50:188:282,,1150113,1,-1,-1,G1:50:188:282,,1150115,1,-1,-1,G1:50:188:282,,1150116,1,-1,-1,G1:50:188:282,,1150115,1,-1,-1,G1:50:188:282,,,,-1,-1,,
115013,D15-S01-3,-1,1,-1,-1,G1:50:188:282,,1150139,1,-1,-1,G1:100:1139:1708,,-1,1,-1,-1,G1:50:188:282,,1150134,1,-1,-1,G1:50:188:282,,1150135,1,-1,-1,G1:50:188:282,,1150136,1,-1,-1,G1:50:188:282,,,,-1,-1,G10021:2.43;,G8027:16.67;
115021,D15-S02-1,-1,1,-1,-1,G1:50:215:322,,1150117,1,-1,-1,G1:50:215:322,,1150117,1,-1,-1,G1:50:215:322,,1150119,1,-1,-1,G1:50:215:322,,1150119,1,-1,-1,G1:50:215:322,,1150119,1,-1,-1,G1:50:215:322,,,,-1,-1,,
115022,D15-S02-2,1150112,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1150112,1,-1,-1,G1:50:215:322,,1150118,1,-1,-1,G1:50:215:322,,1150119,1,-1,-1,G1:50:215:322,,1150118,1,-1,-1,G1:50:215:322,,,,-1,-1,,
115023,D15-S02-3,1150231,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1150233,1,-1,-1,G1:50:215:322,,-1,1,-1,-1,G1:50:215:322,,1150239,1,-1,-1,G1:100:1139:1708,,-1,1,-1,-1,G1:50:215:322,,,,-1,-1,G10021:2.43;,G8027:16.67;
115031,D15-S03-1,1150112,1,-1,-1,G1:50:168:252,,1150113,1,-1,-1,G1:50:168:252,,1150112,1,-1,-1,G1:50:168:252,,1150115,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1150115,1,-1,-1,G1:50:168:252,,,,-1,-1,,
115032,D15-S03-2,1150116,1,-1,-1,G1:50:168:252,,1150116,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1150113,1,-1,-1,G1:50:168:252,,1150111,1,-1,-1,G1:50:168:252,,1150113,1,-1,-1,G1:50:168:252,,,,-1,-1,,
115033,D15-S03-3,1150331,1,-1,-1,G1:50:168:252,,-1,1,-1,-1,G1:50:168:252,,1150333,1,-1,-1,G1:50:168:252,,1150334,1,-1,-1,G1:50:168:252,,1150339,1,-1,-1,G1:100:1139:1708,,1150336,1,-1,-1,G1:50:168:252,,,,-1,-1,G10021:2.43;,G8027:16.67;
115041,D15-S04-1,1150412,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150412,1,-1,-1,G1:50:191:287,,1150416,1,-1,-1,G1:50:191:287,,1150415,1,-1,-1,G1:50:191:287,,1150416,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115042,D15-S04-2,1150415,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,1150415,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115043,D15-S04-3,-1,1,-1,-1,G1:50:191:287,,1150439,1,-1,-1,G1:100:1149:1723,,-1,1,-1,-1,G1:50:191:287,,1150434,1,-1,-1,G1:50:191:287,,1150435,1,-1,-1,G1:50:191:287,,1150436,1,-1,-1,G1:50:191:287,,,,-1,-1,G10021:2.43;,G8027:16.67;
115051,D15-S05-1,1150412,1,-1,-1,G1:50:151:226,,-1,1,-1,-1,G1:50:151:226,,1150412,1,-1,-1,G1:50:151:226,,1150418,1,-1,-1,G1:50:151:226,,1150411,1,-1,-1,G1:50:151:226,,1150418,1,-1,-1,G1:50:151:226,,,,-1,-1,,
115052,D15-S05-2,1150417,1,-1,-1,G1:50:151:226,,1150412,1,-1,-1,G1:50:151:226,,1150417,1,-1,-1,G1:50:151:226,,1150413,1,-1,-1,G1:50:151:226,,1150419,1,-1,-1,G1:50:151:226,,1150413,1,-1,-1,G1:50:151:226,,,,-1,-1,,
115053,D15-S05-3,1150531,1,-1,-1,G1:50:151:226,,1150539,1,-1,-1,G1:100:1149:1723,,1150533,1,-1,-1,G1:50:151:226,,1150534,1,-1,-1,G1:50:151:226,,-1,1,-1,-1,G1:50:151:226,,1150536,1,-1,-1,G1:50:151:226,,,,-1,-1,G10021:2.43;,G8027:16.67;
115061,D15-S06-1,1150412,1,-1,-1,G1:50:191:287,,1150412,1,-1,-1,G1:50:191:287,,1150414,1,-1,-1,G1:50:191:287,,1150414,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115062,D15-S06-2,1150414,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,1150414,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,1150413,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115063,D15-S06-3,1150631,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150633,1,-1,-1,G1:50:191:287,,1150639,1,-1,-1,G1:100:574:861,,-1,1,-1,-1,G1:50:191:287,,1150638,1,-1,-1,G1:100:574:861,,,,-1,-1,G10021:2.43;,G8027:16.67;
115071,D15-S07-1,1150719,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150719,1,-1,-1,G1:50:191:287,,1150713,1,-1,-1,G1:50:191:287,,1150718,1,-1,-1,G1:50:191:287,,1150713,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115072,D15-S07-2,1150718,1,-1,-1,G1:50:191:287,,1150713,1,-1,-1,G1:50:191:287,,1150718,1,-1,-1,G1:50:191:287,,1150713,1,-1,-1,G1:50:191:287,,1150718,1,-1,-1,G1:50:191:287,,1150713,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115073,D15-S07-3,1150739,1,-1,-1,G1:100:574:861,,-1,1,-1,-1,G1:50:191:287,,1150738,1,-1,-1,G1:100:574:861,,1150734,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150736,1,-1,-1,G1:50:191:287,,,,-1,-1,G10021:2.43;,G8027:16.67;
115081,D15-S08-1,1150719,1,-1,-1,G1:50:191:287,,1150718,1,-1,-1,G1:50:191:287,,1150719,1,-1,-1,G1:50:191:287,,1150715,1,-1,-1,G1:50:191:287,,-1,1,-1,-1,G1:50:191:287,,1150715,1,-1,-1,G1:50:191:287,,,,-1,-1,,
115082,D15-S08-2,1150719,1,-1,-1,G1:50:191:287,,1150719,1,-1,-1,G1:50:191:287,,1150716,1,-1,-1,G1:50:191:287,,1150716,1,-1,-1,G1:50:191:287,,1150719,1,-1,-1,G1:50:191:287,,1150719,1,-1,-1,G1:50:191:287,,,,-1,-1,,
