"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","显示名称
===
ShowName
===
string-c","分组Id
===
GroupId
===
int-s","Buff类型(正面，负面)
===
BuffType
===
int-s","死亡消失
===
DissolveOnDied
===
int-s","能否给死人用
===
UseOnDead
===
int-s","优先级
===
Priority
===
int-s","互斥Id
===
Exclusive
===
int-s","最大叠加层数
===
MaxStackLevel
===
int-s","伤害类型
===
DamageType
===
int-s","结算点
===
HitPoiont
===
string-s","触发次数
===
HitCount
===
int-s","效果0.生效次数
===
Impact0.Enable
===
int-s","效果0.触发点
===
Impact0.AffectPoint
===
string-s","效果0.目标属性
===
Impact0.Field
===
string-s","效果0.加法公式
===
Impact0.AddExp
===
string-s","效果0.乘法公式
===
Impact0.MulExp
===
string-s","效果0.覆盖公式
===
Impact0.ResetExp
===
string-s","效果1.生效次数
===
Impact1.Enable
===
int-s","效果1.触发点
===
Impact1.AffectPoint
===
string-s","效果1.目标属性
===
Impact1.Field
===
string-s","效果1.加法公式
===
Impact1.AddExp
===
string-s","效果1.乘法公式
===
Impact1.MulExp
===
string-s","效果1.覆盖公式
===
Impact1.ResetExp
===
string-s","效果2.生效次数
===
Impact2.Enable
===
int-s","效果2.触发点
===
Impact2.AffectPoint
===
string-s","效果2.目标属性
===
Impact2.Field
===
string-s","效果2.加法公式
===
Impact2.AddExp
===
string-s","效果2.乘法公式
===
Impact2.MulExp
===
string-s","效果2.覆盖公式
===
Impact2.ResetExp
===
string-s","效果3.生效次数
===
Impact3.Enable
===
int-s","效果3.触发点
===
Impact3.AffectPoint
===
string-s","效果3.目标属性
===
Impact3.Field
===
string-s","效果3.加法公式
===
Impact3.AddExp
===
string-s","效果3.乘法公式
===
Impact3.MulExp
===
string-s","效果3.覆盖公式
===
Impact3.ResetExp
===
string-s","能否修改攻击目标
===
CanModifyTarget
===
string-s","能否使用技能
===
CanUseSkill
===
string-s","能否成为目标
===
CanTarget
===
string-s","能否成为子弹的目标
===
CanHitByBullet
===
string-s","能否被上Buff
===
CanAddBuff
===
string-s","能否被修改属性
===
CanModifyAttr
===
string-s","特效ID
===
EffectID
===
int-c","特效出现方式
===
ShowType
===
int-c","特殊特效
===
SpecEffect
===
int-c","特殊状态
===
AniState
===
int-c","效果0.目标属性
===
ImpactForClient0.Field
===
string-cs","效果0.加法公式
===
ImpactForClient0.AddExp
===
string-cs","效果1.目标属性
===
ImpactForClient1.Field
===
string-cs","效果1.加法公式
===
ImpactForClient1.AddExp
===
string-cs","效果2.目标属性
===
ImpactForClient2.Field
===
string-cs","效果2.加法公式
===
ImpactForClient2.AddExp
===
string-cs","效果3.目标属性
===
ImpactForClient3.Field
===
string-cs","效果3.加法公式
===
ImpactForClient3.AddExp
===
string-cs"
732761,仙丹,仙丹,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.65,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
732861,仙丹,仙丹,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.80,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
732961,仙丹,仙丹,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.95,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733061,仙丹,仙丹,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*2.10,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733161,自保,自保,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if(in([Current.ExtraData0],1400,1301,1302,1303,1304,1305),AddBuff(16,1,700136),1)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733261,自保,自保,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if(in([Current.ExtraData0],1400,1301,1302,1303,1304,1305),AddBuff(16,1,700137),1)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733361,自保,自保,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if(in([Current.ExtraData0],1400,1301,1302,1303,1304,1305),AddBuff(16,1,700138),1)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733461,自保,自保,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if(in([Current.ExtraData0],1400,1301,1302,1303,1304,1305),AddBuff(16,1,700139),1)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
733561,自保,自保,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if(in([Current.ExtraData0],1400,1301,1302,1303,1304,1305),AddBuff(16,1,700140),1)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
734161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
734661,穿刺,穿刺,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.05*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
734761,穿刺,穿刺,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.25*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
734861,穿刺,穿刺,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.45*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
734961,穿刺,穿刺,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.65*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735061,穿刺,穿刺,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.85*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735161,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,1999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735261,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735361,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735461,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
735561,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
736161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
736661,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.7*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
736761,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.88*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
736861,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.06*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
736961,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.24*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737061,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.42*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737161,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.20*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737261,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.25*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737361,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.30*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737461,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.35*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
737561,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.40*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
738161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
738661,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.7*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
738761,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.88*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
738861,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.06*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
738961,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.24*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739061,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.42*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739161,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,1999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739261,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739361,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739461,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
739561,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
740161,魔族普通攻击,魔族普通攻击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.0*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
740661,冰雨,冰雨,9252,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*0.15*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"if(Random()<1500,AddBuff(11,1,700007),0)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
740761,冰雨,冰雨,9252,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*0.18*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"if(Random()<1800,AddBuff(11,1,700007),0)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
740861,冰雨,冰雨,9252,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*0.21*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"if(Random()<2100,AddBuff(11,1,700007),0)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
740961,冰雨,冰雨,9252,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*0.24*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"if(Random()<2400,AddBuff(11,1,700007),0)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741061,冰雨,冰雨,9252,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*0.27*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"if(Random()<2700,AddBuff(11,1,700007),0)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741161,升华,升华,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,MgkAttack,"if(in([Current.SkillGroup],251,252,255),[Caster.MgkAttack]*0.4,0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741261,升华,升华,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,MgkAttack,"if(in([Current.SkillGroup],251,252,255),[Caster.MgkAttack]*0.55,0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741361,升华,升华,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,MgkAttack,"if(in([Current.SkillGroup],251,252,255),[Caster.MgkAttack]*0.7,0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741461,升华,升华,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,MgkAttack,"if(in([Current.SkillGroup],251,252,255),[Caster.MgkAttack]*0.85,0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
741561,升华,升华,0,999,0,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,MgkAttack,"if(in([Current.SkillGroup],251,252,255),[Caster.MgkAttack]*1,0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
742161,普通攻击,普通攻击,130,131,1,0,1,-1,1,3,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*-1.0,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
742661,净化,净化,800,802,1,0,1,-1,1,0,RoundEnd,0,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,200)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,600)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,700)",1,1,-1,BuffAdded,Buff,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
742761,净化,净化,800,802,1,0,1,-1,1,0,RoundEnd,0,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,200)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,600)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,700)",1,1,-1,BuffAdded,Buff,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
742861,净化,净化,800,802,1,0,1,-1,1,0,RoundEnd,0,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,200)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,600)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,700)",1,1,-1,BuffAdded,Buff,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
742961,净化,净化,800,802,1,0,1,-1,1,0,RoundEnd,0,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,200)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,600)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,700)",1,1,-1,BuffAdded,Buff,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743061,净化,净化,800,802,1,0,1,-1,1,0,RoundEnd,0,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,200)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,600)",1,1,1,BuffAdded,Buff,"RemoveBuffByGroup(7,99,700)",1,1,-1,BuffAdded,Buff,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743161,玉帛,玉帛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.02,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743261,玉帛,玉帛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.04,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743361,玉帛,玉帛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.06,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743461,玉帛,玉帛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.08,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
743561,玉帛,玉帛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.10,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
746161,仙族普通加血,仙族普通加血,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
746661,花好,花好,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*0.88,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
746761,花好,花好,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.03,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
746861,花好,花好,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.18,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
746961,花好,花好,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.33,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
747061,花好,花好,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.48,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
