"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","职业
===
Profession
===
int-s","品质
===
Quality
===
int-c","等级
===
Level
===
int-cs","血条长度
===
HPBar
===
float-c","属性值0
===
Attr0
===
float-cs","属性值1
===
Attr1
===
float-cs","属性值2
===
Attr2
===
float-cs","属性值3
===
Attr3
===
float-cs","属性值4
===
Attr4
===
float-cs","属性值5
===
Attr5
===
float-cs","属性值6
===
Attr6
===
float-cs","属性值7
===
Attr7
===
float-cs","属性值8
===
Attr8
===
float-cs","属性值9
===
Attr9
===
float-cs","属性值10
===
Attr10
===
float-cs","属性值11
===
Attr11
===
float-cs","属性值12
===
Attr12
===
float-cs","属性值13
===
Attr13
===
float-cs","属性值14
===
Attr14
===
float-cs","属性值15
===
Attr15
===
float-cs","属性值16
===
Attr16
===
float-cs","属性值17
===
Attr17
===
float-cs","属性值18
===
Attr18
===
float-cs","属性值19
===
Attr19
===
float-cs","属性值20
===
Attr20
===
float-cs","属性值21
===
Attr21
===
float-cs","属性值22
===
Attr22
===
float-cs","属性值23
===
Attr23
===
float-cs","属性值24
===
Attr24
===
float-cs","属性值25
===
Attr25
===
float-cs","属性值26
===
Attr26
===
float-cs","属性值27
===
Attr27
===
float-cs","属性值28
===
Attr28
===
float-cs","属性值29
===
Attr29
===
float-cs","属性值30
===
Attr30
===
float-cs","属性值31
===
Attr31
===
float-cs","普攻技能
===
NormalSkill
===
int-cs","一般技能Id0
===
Skill0
===
int-cs","一般技能Id1
===
Skill1
===
int-cs","一般技能Id2
===
Skill2
===
int-cs","一般技能Id3
===
Skill3
===
int-cs","一般技能Id4
===
Skill4
===
int-cs","掉落0
===
Drops0
===
string-s","掉落1
===
Drops1
===
string-s","展示ID
===
ShowID
===
int-c","展示武器ID
===
ShowWeaponID
===
int-c","展示大小比率
===
ShowSize
===
float-c","战斗对话
===
FightDialog
===
string-c","死亡对话
===
DeadDialog
===
string-c","掉落关卡Id
===
StageId
===
int-cs"
1010603,拳师教头,0,0,12,1,452.52,329.48688,1662.597542,24,0,0,0,0,130.812,130.812,130.812,130.812,211.5,338.4,220.075,352.12,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,204200,-1,-1,-1,,,409,-1,-1,,,-1
1010604,锤兵,0,0,11,1,379.2,300.4736,1227.880322,23,0,0,0,0,77.475,77.475,77.475,77.475,201,1005,208.75,208.75,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1010605,弓箭手,0,0,12,1,226.26,205.9293,831.2987712,23,0,0,0,0,65.406,65.406,65.406,65.406,211.5,211.5,220.075,220.075,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1010606,女杀手队长,0,0,12,1,497.772,288.30102,1454.77285,23,0,0,0,0,114.4605,114.4605,114.4605,114.4605,211.5,401.85,220.075,352.12,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1010607,护卫队长（boss）,0,0,13,5558.664068,611.34,629.65504,27793.32034,24,0,0,0,0,221.104,221.104,221.104,221.104,222,444,231.4,462.8,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,211000,211100,211200,-1,-1,-1,,,60416,-1,-1,,,-1
1010608,boss2,0,0,11,1967.756926,549.84,394.3716,17709.81233,24,0,0,0,0,77.475,77.475,38.7375,77.475,201,201,208.75,208.75,0,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,34000,34200,34300,34400,-1,-1,,,104,-1,-1,,,-1
#chapter02_stage1_Stage_ShaMo_13,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020101,女杀手,0,0,12,1,362.016,164.74344,831.2987712,23,0,0,0,0,65.406,65.406,65.406,65.406,211.5,274.95,220.075,220.075,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1020102,剑兵,0,0,12,1,294.138,205.9293,1039.123464,23,0,0,0,0,122.63625,122.63625,122.63625,122.63625,211.5,274.95,220.075,286.0975,0,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1020103,锤兵,0,0,12,1,452.52,329.48688,1350.860503,24,0,0,0,0,81.7575,81.7575,81.7575,81.7575,211.5,1057.5,220.075,220.075,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1020104,杀手头领,0,0,13,1,584.76,314.82752,1572.147413,23,0,0,0,0,119.056,119.056,119.056,119.056,222,421.8,231.4,370.24,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1020105,男道士,0,0,12,1,226.26,247.11516,1039.123464,23,0,0,0,0,147.1635,147.1635,147.1635,147.1635,211.5,274.95,220.075,286.0975,0,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,,,-1
1020106,雷震子(boss),0,0,13,4211.109143,770.82,472.24128,21055.54571,24,0,0,0,0,85.04,85.04,42.52,85.04,222,222,231.4,231.4,0,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,34000,34200,1010080,34400,-1,-1,,,104,-1,-1,,,-1
#chapter02_stage2_Stage_CaoYuan_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020201,拳师,0,0,12,1,316.764,205.9293,415.6493856,23,0,0,0,0,81.7575,81.7575,81.7575,81.7575,211.5,211.5,220.075,220.075,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1020202,剑兵,0,0,13,1,318.96,224.8768,1347.554926,23,0,0,0,0,85.04,85.04,85.04,85.04,222,222,231.4,231.4,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,,,-1
1020203,男道士,0,0,13,1,265.8,269.85216,1122.962438,24,0,0,0,0,153.072,153.072,153.072,153.072,222,288.6,231.4,300.82,0,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,,,-1
1020204,杀手头领,0,0,13,1,584.76,314.82752,1572.147413,23,0,0,0,0,119.056,119.056,119.056,119.056,222,421.8,231.4,370.24,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1020205,拳师队长,0,0,13,1,637.92,449.7536,2245.924876,23,0,0,0,0,170.08,170.08,170.08,170.08,222,444,231.4,462.8,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,204200,-1,-1,-1,,,60409,-1,-1,,,-1
1020206,墨麒麟(boss),0,0,13,5895.5528,611.34,427.26592,29477.764,24,0,0,0,0,119.056,119.056,119.056,119.056,222,222,231.4,231.4,0,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,122000,122200,-1,-1,-1,-1,,,303,-1,-1,,,-1
#chapter02_stage3_Stage_01_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020301,锤兵,0,0,15,1,589.2,425.75104,1734.607488,23,0,0,0,0,93.605,93.605,93.605,93.605,243,1215,254.05,254.05,8.607576192,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1020302,剑兵,0,0,16,1,370.8,287.5145,1751.648815,23,0,0,0,0,97.8875,97.8875,97.8875,97.8875,253.5,253.5,265.375,265.375,17.9560184,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,,,-1
1020303,男道士队长,0,0,16,1,494.4,517.5261,2335.531753,24,0,0,0,0,205.56375,205.56375,205.56375,205.56375,253.5,405.6,265.375,424.6,39.50324048,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,208000,208100,-1,-1,-1,-1,,,412,-1,-1,,,-1
1020304,锤兵队长,0,0,17,1,840.84,681.44736,2991.525918,23,0,0,0,0,163.472,163.472,163.472,163.472,264,1478.4,276.7,442.72,61.36830924,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,,,-1
1020305,拳师,0,0,16,1,432.6,287.5145,1459.707346,23,0,0,0,0,127.25375,127.25375,127.25375,127.25375,253.5,329.55,265.375,344.9875,28.72962944,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1020306,闻仲（boss）,0,0,17,3280.181928,808.5,650.47248,29521.63735,24,50.544,0,0,0,163.472,163.472,163.472,81.736,264,264,276.7,276.7,27.89468602,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,38000,38200,1010180,-1,-1,-1,,,108,-1,-1,,,-1
#chapter02_stage4_Stage_01_02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020401,男道士,0,0,16,1,309,345.0174,1459.707346,23,0,0,0,0,176.1975,176.1975,176.1975,176.1975,253.5,329.55,265.375,344.9875,28.72962944,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,-1,-1,-1
1020402,锤兵,0,0,16,1,618,460.0232,1897.61955,23,0,0,0,0,97.8875,97.8875,97.8875,97.8875,253.5,1267.5,265.375,265.375,17.9560184,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,-1,-1,-1
1020403,杀手队长,0,0,16,1,679.8,402.5203,2043.590284,24,0,0,0,0,137.0425,137.0425,137.0425,137.0425,253.5,481.65,265.375,424.6,39.50324048,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,-1,-1,-1
1020404,拳师,0,0,17,1,452.76,309.7488,1574.487325,23,0,0,0,0,132.821,132.821,132.821,132.821,264,343.2,276.7,359.71,44.63149763,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,-1,-1,-1
1020405,剑兵,0,0,18,1,405.36,332.7973,2059.781034,23,0,0,0,0,106.4525,106.4525,106.4525,106.4525,274.5,274.5,288.025,288.025,38.47429843,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,-1,-1,-1
1020406,男道士队长,0,0,18,1,540.48,599.03514,2746.374712,24,0,0,0,0,223.55025,223.55025,223.55025,223.55025,274.5,439.2,288.025,460.84,84.64345655,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,208000,208100,-1,-1,-1,-1,,,412,-1,-1,-1,-1,-1
1020407,妲己,0,0,18,8046.019663,506.7,632.31487,32184.07865,23,0,65.6676,0,0,106.4525,212.905,212.905,212.905,274.5,274.5,288.025,288.025,38.47429843,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,80000,80200,80300,80400,-1,-1,,,200,-1,-1,-1,-1,-1
1020408,纣王（boss）,0,0,18,8046.019663,1249.86,831.99325,32184.07865,23,0,0,19.314,0,106.4525,53.22625,106.4525,106.4525,274.5,274.5,288.025,288.025,38.47429843,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,31000,31200,31300,-1,-1,-1,,,101,-1,-1,-1,-1,-1
#chapter02_stage5_Stage_ShaMo_12,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020501,拳师,0,0,18,1,472.92,332.7973,1716.484195,23,0,0,0,0,138.38825,138.38825,138.38825,138.38825,274.5,356.85,288.025,374.4325,61.55887749,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1020502,男道士,0,0,18,1,337.8,399.35676,1716.484195,23,0,0,0,0,191.6145,191.6145,191.6145,191.6145,274.5,356.85,288.025,374.4325,61.55887749,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,,,-1
1020503,锤兵,0,0,19,1,704.4,570.656,2393.101935,24,0,0,0,0,109.735,109.735,109.735,109.735,285,1425,299.35,299.35,49.94713504,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1020504,杀手头领,0,0,20,1,887.172,519.722,2826.087995,23,0,0,0,0,159.6245,159.6245,159.6245,159.6245,295.5,561.45,310.675,497.08,136.0924735,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1020505,肉盾（boss）,0,0,20,9992.239698,927.498,623.6664,59953.43819,24,0,0,0,0,296.4455,296.4455,296.4455,296.4455,295.5,591,310.675,621.35,185.5806457,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,211000,211100,211200,-1,-1,-1,,,60416,-1,-1,,,-1
#chapter02_stage6_Stage_DiXiaCheng_03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1020601,拳师,0,0,19,1,493.08,356.66,1840.847642,23,0,0,0,0,142.6555,142.6555,142.6555,142.6555,285,370.5,299.35,389.155,79.91541606,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1020602,剑兵队长,0,0,20,1,725.868,593.968,3633.541708,23,0,0,0,0,114.0175,114.0175,114.0175,114.0175,295.5,472.8,310.675,497.08,136.0924735,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,401,-1,-1,,,-1
1020603,锤兵队长,0,0,20,7065.219989,1411.41,1150.813,42391.31993,24,0,0,0,0,228.035,228.035,228.035,228.035,295.5,1773,310.675,621.35,185.5806457,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,60403,-1,-1,,,-1
1020604,剑兵,0,0,19,1,422.64,356.66,2209.01717,23,0,0,0,0,109.735,109.735,109.735,109.735,285,285,299.35,299.35,49.94713504,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,200000,200100,-1,-1,-1,-1,,,400,-1,-1,,,-1
1020605,女杀手,0,0,19,1,563.52,285.328,1472.678114,23,0,0,0,0,87.788,87.788,87.788,87.788,285,370.5,299.35,299.35,49.94713504,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1020606,男道士,0,0,19,1,352.2,427.992,1840.847642,23,0,0,0,0,197.523,197.523,197.523,197.523,285,370.5,299.35,389.155,79.91541606,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,,,-1
1020607,白起（boss）,0,0,20,7317.549274,1008.15,1225.059,43905.29564,23,24.57,0,0,0,273.642,273.642,273.642,136.821,295.5,295.5,310.675,310.675,61.86021523,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,35000,35200,1010200,-1,-1,-1,,,105,-1,-1,,,-1
#chapter03_stage1_Stage_DiXiaCheng_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030101,地刺2,0,0,19,1,422.64,427.992,2209.01717,23,0,21.888,0,0,54.8675,109.735,109.735,109.735,285,285,299.35,299.35,49.94713504,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1003,-1,-1,-1,-1,-1,,,703,-1,-1,,,-1
1030102,箭塔-特殊,0,0,20,1,97.416,1,50,23,0,24.57,0,0,57.00875,114.0175,114.0175,114.0175,295.5,295.5,310.675,310.675,61.86021523,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1004,-1,-1,-1,-1,-1,,,702,-1,-1,,,-1
1030103,炮烙,0,0,20,1,1209.78,556.845,4037.268565,24,0,24.57,0,0,57.00875,114.0175,114.0175,114.0175,295.5,295.5,310.675,310.675,61.86021523,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1001,-1,-1,-1,-1,-1,,,701,-1,-1,,,-1
1030104,墨麒麟,0,0,19,1,633.96,499.324,5522.542926,23,0,0,0,0,153.629,153.629,153.629,153.629,285,285,299.35,299.35,49.94713504,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,122000,122200,-1,-1,-1,-1,,,303,-1,-1,,,-1
1030105,地刺3,0,0,20,1,564.564,519.722,2826.087995,23,0,24.57,0,0,57.00875,114.0175,114.0175,114.0175,295.5,295.5,310.675,310.675,61.86021523,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1003,-1,-1,-1,-1,-1,,,706,-1,-1,,,-1
1030106,鲁班（boss）,0,0,20,6308.232133,766.194,928.075,37849.3928,24,0,0,83.538,0,114.0175,57.00875,114.0175,114.0175,295.5,295.5,310.675,310.675,61.86021523,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,39000,39200,39300,39400,-1,-1,,,109,-1,-1,,,-1
1030107,男道士,0,0,20,1,403.26,445.476,2018.634282,23,0,0,0,0,205.2315,205.2315,205.2315,205.2315,295.5,384.15,310.675,403.8775,98.97634437,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,207000,207100,-1,-1,-1,-1,,,411,-1,-1,,,-1
1030108,女杀手,0,0,20,1,645.216,296.984,1614.907426,23,0,0,0,0,91.214,91.214,91.214,91.214,295.5,384.15,310.675,310.675,61.86021523,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,,,-1
1030109,女杀手队长,0,0,20,1,887.172,519.722,2826.087995,24,0,0,0,0,159.6245,159.6245,159.6245,159.6245,295.5,561.45,310.675,497.08,136.0924735,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
#chapter03_stage2_Stage_DiXiaCheng_01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030201,女杀手队长,0,0,20,1,887.172,519.722,2826.087995,23,0,0,0,0,159.6245,159.6245,159.6245,159.6245,295.5,561.45,310.675,497.08,136.0924735,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1030202,鲁班（boss）,0,0,20,6308.232133,766.194,928.075,37849.3928,23,0,0,83.538,0,114.0175,57.00875,114.0175,114.0175,295.5,295.5,310.675,310.675,61.86021523,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,39000,39200,39300,39400,-1,-1,,,109,-1,-1,,,-1
1030203,剑兵,0,0,20,1,524.238,371.23,2018.634282,24,0,0,0,0,171.02625,171.02625,171.02625,171.02625,295.5,384.15,310.675,403.8775,98.97634437,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1030204,弓箭兵,0,0,20,1,403.26,371.23,1614.907426,23,0,0,0,0,91.214,91.214,91.214,91.214,295.5,295.5,310.675,310.675,61.86021523,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1030205,拳师队长,0,0,20,1,806.52,593.968,3229.814852,23,0,0,0,0,182.428,182.428,182.428,182.428,295.5,472.8,310.675,497.08,136.0924735,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,204000,204100,204200,-1,-1,-1,,,409,-1,-1,,,-1
1030206,闻仲（boss）,0,0,21,5763.736045,1179.75,958.02,40346.15232,24,123.12,0,0,0,230.32,230.32,230.32,115.16,376,376,388.5,388.5,98.2522464,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,38000,38200,38300,-1,-1,-1,,,108,-1,-1,,,-1
#chapter03_stage3_Stage_CaoYuan_02,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030301,剑兵,0,0,21,1,613.47,456.2,2151.79479,23,0,0,0,0,215.925,215.925,215.925,215.925,376,488.8,388.5,505.05,157.2035942,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1030302,弓箭兵,0,0,21,1,471.9,456.2,1721.435832,23,0,0,0,0,115.16,115.16,115.16,115.16,376,376,388.5,388.5,98.2522464,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1030303,剑兵队长,0,0,21,1,896.61,729.92,3442.871664,24,0,0,0,0,259.11,259.11,259.11,259.11,376,601.6,388.5,621.6,216.1549421,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,407,-1,-1,,,-1
1030304,锤兵队长,0,0,21,1,1226.94,1003.64,4088.410101,23,0,0,0,0,230.32,230.32,230.32,230.32,376,2105.6,388.5,621.6,216.1549421,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,,,-1
1030305,锤兵,0,0,21,1,943.8,729.92,2797.333227,23,0,0,0,0,143.95,143.95,143.95,143.95,376,1880,388.5,388.5,98.2522464,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1030306,典韦,0,0,21,5763.736045,1179.75,958.02,40346.15232,23,123.12,0,0,0,230.32,230.32,230.32,115.16,376,376,388.5,388.5,98.2522464,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,38000,38200,38300,-1,-1,-1,,,108,-1,-1,,,-1
1030307,秦始皇（boss）,0,0,21,5763.736045,1368.51,958.02,40346.15232,24,0,0,0,41.04,143.95,143.95,71.975,143.95,376,376,388.5,388.5,98.2522464,0,8,0,0,0,1,0,6,0,0,0,0,0,0,0,34000,34200,34300,34400,-1,-1,,,104,-1,-1,,,-1
#chapter03_stage4_Stage_BingYuan_05,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030401,女杀手,0,0,23,1,805.728,386.672,2019.552918,23,0,0,0,0,122.012,122.012,122.012,122.012,397,516.1,411.15,411.15,132.5912743,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,404,-1,-1,-1,,-1
1030402,剑兵,0,0,23,1,654.654,483.34,2524.441148,23,0,0,0,0,228.7725,228.7725,228.7725,228.7725,397,516.1,411.15,534.495,212.1460388,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,-1,,-1
1030403,剑兵队长,0,0,23,1,956.802,773.344,4039.105836,24,0,0,0,0,274.527,274.527,274.527,274.527,397,635.2,411.15,657.84,291.7008034,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,407,-1,-1,-1,,-1
1030404,弓箭手,0,0,23,1,503.58,483.34,2019.552918,23,0,0,0,0,122.012,122.012,122.012,122.012,397,397,411.15,411.15,132.5912743,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,-1,,-1
1030405,锤兵队长,0,0,23,1,1309.308,1063.348,4796.438181,23,0,0,0,0,244.024,244.024,244.024,244.024,397,2223.2,411.15,657.84,291.7008034,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,201200,-1,-1,-1,,,403,-1,-1,-1,,-1
1030406,盾兵,0,0,23,1,402.864,773.344,5048.882295,23,0,0,0,0,244.024,244.024,244.024,244.024,397,397,411.15,411.15,132.5912743,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,210000,210100,-1,-1,-1,-1,,,415,-1,-1,-1,,-1
1030407,墨麒麟（boss）,0,0,24,18340.58642,1194.666,944.129,73362.34567,23,0,0,0,0,219.5165,219.5165,219.5165,219.5165,407.5,407.5,422.475,422.475,150.5541781,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,122000,122200,1010040,-1,-1,-1,,,303,-1,-1,-1,,-1
1030408,箭塔_冰,0,0,1,1,31.05,20.2675,540,27,0,0,0,0,11.4125,22.825,22.825,22.825,61,61,62.25,62.25,0,4,6,0,0,0,1,4,5,0,0,0,0,0,0,0,1015080,-1,-1,-1,-1,-1,,,702,-1,-1,,,-1
#chapter03_stage5_Stage_DiXiaCheng_03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030501,拳师队长,0,0,24,1,727.188,496.91,2794.756026,23,0,0,0,0,203.83675,203.83675,203.83675,203.83675,407.5,529.75,422.475,549.2175,240.8866849,0,4.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,204000,204100,-1,-1,-1,-1,,,408,-1,-1,,,-1
1030502,剑兵队长,0,0,24,1,675.246,496.91,2794.756026,23,0,0,0,0,235.19625,235.19625,235.19625,235.19625,407.5,529.75,422.475,549.2175,240.8866849,0,7.3,0,0,0,1.3,0,5.3,0,0,0,0,0,0,0,203000,203100,-1,-1,-1,-1,,,406,-1,-1,,,-1
1030503,锤兵队长,0,0,24,1,1038.84,795.056,3633.182833,24,0,0,0,0,156.7975,156.7975,156.7975,156.7975,407.5,2037.5,422.475,422.475,150.5541781,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1030504,女杀手队长,0,0,25,1,1177.572,859.2864,4117.681979,23,0,0,0,0,225.512,225.512,225.512,225.512,418,794.2,433.8,694.08,339.443242,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,202000,202100,-1,-1,-1,-1,,,405,-1,-1,,,-1
1030505,弓箭兵,0,0,25,1,535.26,613.776,2352.961131,23,0,0,0,0,128.864,128.864,128.864,128.864,418,418,433.8,433.8,154.2923827,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
1030506,曹操（boss),0,0,26,12355.87757,1628.25,1449.138,74135.2654,24,0,0,0,155.025,361.5975,361.5975,180.79875,361.5975,428.5,428.5,445.125,445.125,157.525552,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,43000,43200,43300,43400,-1,-1,,,113,-1,-1,,,-1
#chapter03_stage6_Stage_ShaMo_07,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
1030601,锤兵,0,0,25,1,1070.52,982.0416,3823.561838,23,0,0,0,0,161.08,161.08,161.08,161.08,418,2090,433.8,433.8,154.2923827,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,201000,201100,-1,-1,-1,-1,,,402,-1,-1,,,-1
1030602,弓箭兵,0,0,25,1,535.26,613.776,2352.961131,23,0,0,0,0,128.864,128.864,128.864,128.864,418,418,433.8,433.8,154.2923827,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,213000,213100,-1,-1,-1,-1,,,419,-1,-1,,,-1
